HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common name,Female maturity (days),Male maturity (days),Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References,Binomial Name,PlacentalMammal,Maximum longevity (months),YoungPerYear_Litters,YoungPerYear_Interval,YoungPerYear_Estimated,YoungMassPerYear_Estimated (g)
2267,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Perameles,gunnii,Eastern barred bandicoot,91.0,152.0,12.0,60.0,2.0,3.8,65.0,0.25,136.7,766.0,0.0142,6.1,671,captivity,medium,acceptable,,,1.902,695.0,308.35,"36,420,455,522,671,731,978",Perameles gunnii,False,73.19999999999999,0.5263157894736842,0.35616438356164387,0.4329606664775158,0.10824016661937895
2268,Animalia,Chordata,Mammalia,Peramelemorphia,Peramelidae,Perameles,nasuta,Long-nosed bandicoot,135.0,,12.0,66.0,2.7,,53.0,0.245,150.0,859.0,,5.6,671,captivity,small,acceptable,,,1.763,645.0,309.25,"36,420,522,671",Perameles nasuta,False,67.19999999999999,,0.392054794520548,0.392054794520548,0.09605342465753425
2270,Animalia,Chordata,Mammalia,Peramelemorphia,Thylacomyidae,Macrotis,lagotis,Rabbit-bandicoot or bilby,150.0,,17.0,110.0,2.0,4.0,175.0,,,1300.0,,9.6,671,captivity,medium,acceptable,,,2.4,1245.5,308.15,"36,420,434,455,522,671,978",Macrotis lagotis,False,115.19999999999999,0.5,0.958904109589041,0.6924247647178143,
2271,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,asinus,African wild ass,708.0,1005.0,359.0,,1.0,,,30000.0,,164998.0,,47.0,671,captivity,large,high,,,164.92,177500.0,,"36,434,455,610,671,730,1108",Equus asinus,True,564.0,,,,
2272,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,caballus,Horse,914.0,973.0,337.0,274.0,1.0,1.0,548.0,38000.0,,300000.0,,57.0,"Richard Miller, pers. comm.",captivity,large,high,0.0002,4.0,,,311.45,"2,272,282,283,284,455,730,742,743,744,896,930,978,1015,1107,1109,1110,1111,1112,1136,1143,1241,1242",Equus caballus,True,684.0,1.0,1.5013698630136985,1.225303988002038,46561.55154407745
2273,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,grevyi,Grevy's zebra,1278.0,1461.0,406.0,259.0,1.0,0.5,575.0,40000.0,,384000.0,,31.0,671,captivity,large,high,,,,,,"434,455,610,671,817,1136,1142",Equus grevyi,True,372.0,2.0,1.5753424657534247,1.7750168820343228,71000.67528137291
2274,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,hemionus,Kulan,1157.0,1187.0,339.0,456.0,1.0,0.7,458.0,,,230000.0,,31.6,671,captivity,medium,acceptable,,,,,,"434,455,610,671",Equus hemionus,True,379.20000000000005,1.4285714285714286,1.2547945205479452,1.3388665358364809,
2275,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,kiang,Kiang,,,299.0,,,0.5,,,,275000.0,,30.1,671,captivity,medium,acceptable,,,,,,"434,455,671",Equus kiang,True,361.20000000000005,,,,
2276,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,quagga,Quagga,900.0,900.0,365.0,395.0,1.0,0.6,556.0,32000.0,205000.0,280000.0,0.0038,38.0,671,captivity,large,high,,,,,,"434,448,455,610,671,676,680,731",Equus quagga,True,456.0,1.6666666666666667,1.5232876712328767,1.5933652391677584,50987.687653368266
2277,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,zebra,Mountain zebra,1009.0,1279.0,362.0,304.0,1.0,0.6,670.0,35000.0,,296000.0,,33.2,671,captivity,medium,acceptable,,,,,,"434,455,610,671,680",Equus zebra,True,398.40000000000003,1.6666666666666667,1.8356164383561644,1.7491028359114875,61218.59925690206
2278,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,simum,White rhinoceros,1643.0,1643.0,515.0,365.0,1.0,0.4,1009.0,52500.0,,2175000.0,,45.0,671,captivity,large,high,,,,,,"434,455,610,671,680,1136",Ceratotherium simum,True,540.0,2.5,2.764383561643836,2.628870271449238,138015.689251085
2279,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,sumatrensis,Sumatran rhinoceros,2738.0,,236.0,502.0,1.0,0.3,1278.0,23000.0,,1260000.0,,32.8,671,captivity,tiny,acceptable,,,,,,"434,455,542,610,671,978",Dicerorhinus sumatrensis,True,393.59999999999997,3.3333333333333335,3.5013698630136982,3.416318614636569,78575.3281366411
2280,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,bicornis,Black rhinoceros,1826.0,2254.0,474.0,634.0,1.0,0.4,1059.0,36500.0,,1100000.0,0.0033,49.0,671,captivity,medium,acceptable,,,,,312.15,"434,455,610,671,680,731,1061",Diceros bicornis,True,588.0,2.5,2.9013698630136986,2.6932182714244024,98302.46690699068
2282,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,Indian rhinoceros,1678.0,2557.0,479.0,456.0,1.0,0.3,850.0,58000.0,885812.0,1602330.0,,43.5,671,captivity,medium,acceptable,,,,,310.55,"434,455,542,610,671,1005",Rhinoceros unicornis,True,522.0,3.3333333333333335,2.328767123287671,2.786136586319051,161595.92200650496
2283,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Acrocodia,indica,Malayan tapir,1095.0,1095.0,392.0,183.0,1.0,0.5,730.0,6500.0,,250000.0,,36.5,671,captivity,medium,acceptable,,,,,309.95,"434,455,610,671,1052,1136",Acrocodia indica,True,438.0,2.0,2.0,2.0,13000.0
2284,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Tapirella,bairdii,Baird's tapir,,,401.0,,1.0,0.7,,9400.0,,300000.0,,29.6,671,captivity,medium,acceptable,,,,,,"610,671",Tapirella bairdii,True,355.20000000000005,1.4285714285714286,,1.4285714285714286,13428.57142857143
2285,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Tapirus,pinchaque,Mountain tapir,,,398.0,,1.0,,,4270.0,,148950.0,,28.5,671,captivity,small,acceptable,,,,,,"455,610,671",Tapirus pinchaque,True,342.0,,,,
2286,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,Brazilian tapir,1095.0,1095.0,398.0,289.0,1.0,,,6000.0,86260.0,250000.0,,39.6,"John Gramieri, pers. comm.",captivity,large,high,,,,,309.65,"434,455,610,1052",Tapirus terrestris,True,475.20000000000005,,,,
2292,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,didactylus,Southern two-toed sloth,1279.0,1644.0,279.0,152.0,1.0,1.0,616.0,356.0,,6250.0,0.002,36.8,671,captivity,medium,acceptable,,,,,,"434,455,470,542,609,610,671,731",Choloepus didactylus,True,441.59999999999997,1.0,1.6876712328767123,1.2991040115697865,462.481028118844
2293,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,hoffmanni,Hoffmann's two-toed sloth,730.0,1095.0,350.0,21.0,1.0,0.7,456.0,402.0,,6250.0,,41.0,"John Gramieri, pers. comm.",captivity,medium,acceptable,,,3.891,4005.2,307.55,"36,420,434,455,470,610,680,1136",Choloepus hoffmanni,True,492.0,1.4285714285714286,1.2493150684931507,1.3359400481058543,537.0478993385534
2294,Animalia,Chordata,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,tridactyla,Giant anteater,1186.0,1186.0,184.0,56.0,1.0,1.2,,1600.0,,28500.0,0.0088,31.0,671,captivity,medium,acceptable,,,14.543,30600.0,305.65,"36,420,434,455,542,610,671,731,1136",Myrmecophaga tridactyla,True,372.0,0.8333333333333334,,0.8333333333333334,1333.3333333333335
2295,Animalia,Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,mexicana,Northern tamandua,,,163.0,,,1.0,,,,4500.0,,16.0,671,captivity,tiny,acceptable,,,5.124,3884.2,305.15,"36,420,434,671,978",Tamandua mexicana,True,192.0,,,,
2296,Animalia,Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,tetradactyla,Southern tamandua,365.0,,160.0,,1.0,1.4,,,,4500.0,,19.0,671,captivity,medium,acceptable,,,5.015,3500.0,306.65,"36,420,434,455,542,610,671",Tamandua tetradactyla,True,228.0,0.7142857142857143,,0.7142857142857143,
2298,Animalia,Chordata,Mammalia,Primates,Aotidae,Aotus,azarae,Azara's night monkey,,,,234.0,1.0,1.0,365.0,,,1230.0,,30.0,774,captivity,small,acceptable,,,,,,"681,774,978",Aotus azarae,True,360.0,1.0,1.0,1.0,
2299,Animalia,Chordata,Mammalia,Primates,Aotidae,Aotus,lemurinus,Lemurine night monkey,,,135.0,76.0,1.0,1.0,365.0,98.0,,874.0,,33.8,671,captivity,medium,acceptable,,,,,,"671,681,978",Aotus lemurinus,True,405.59999999999997,1.0,1.0,1.0,98.0
2300,Animalia,Chordata,Mammalia,Primates,Aotidae,Aotus,trivirgatus,Northern night monkey,821.0,730.0,142.0,77.0,1.0,1.4,269.0,88.5,360.0,800.0,,30.1,671,captivity,medium,acceptable,,,2.499,914.5,311.15,"36,420,434,455,467,610,671,679,680,681",Aotus trivirgatus,True,361.20000000000005,0.7142857142857143,0.736986301369863,0.7255472325719114,64.21093008261417
2301,Animalia,Chordata,Mammalia,Primates,Aotidae,Aotus,vociferans,Noisy night monkey,,,,,1.0,,,,,873.0,,22.1,671,captivity,small,acceptable,,,,,,"671,730,978",Aotus vociferans,True,265.20000000000005,,,,
2302,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,caraya,Black howler monkey,1167.0,928.0,187.0,195.0,1.0,1.0,338.0,187.5,,5462.5,,32.4,671,captivity,medium,acceptable,,,,,,"194,434,455,467,610,671,679,681,1142",Alouatta caraya,True,388.79999999999995,1.0,0.9260273972602739,0.9623031732568869,180.4318449856663
2304,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,palliata,Mantled howler monkey,1095.0,1278.0,186.0,433.0,1.0,0.6,384.0,409.0,1100.0,7000.0,,24.0,671,captivity,small,acceptable,,,11.464,4670.0,309.15,"36,420,434,455,467,610,671,679,680,681",Alouatta palliata,True,288.0,1.6666666666666667,1.0520547945205478,1.3241694217637887,541.5852935013896
2307,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,seniculus,Red howler monkey,1475.0,,190.0,372.0,1.0,0.7,424.0,263.0,,6543.2,,25.0,671,captivity,small,acceptable,,,,,,"1,434,455,467,671",Alouatta seniculus,True,300.0,1.4285714285714286,1.1616438356164385,1.2882124024157542,338.79986183534334
2308,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,belzebuth,White-bellied spider monkey,1461.0,1826.0,184.0,,1.0,0.3,1095.0,,,7535.0,,37.0,671,captivity,small,acceptable,,,,,,"434,436,455,467,671",Ateles belzebuth,True,444.0,3.3333333333333335,3.0,3.1622776601683795,
2309,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,chamek,Chamek spider monkey,,,,,,,,,,6000.0,,42.8,671,captivity,medium,acceptable,,,,,,"436,671,730",Ateles chamek,True,513.5999999999999,,,,
2310,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,fusciceps,Brown-headed spider monkey,1515.0,1826.0,227.0,410.0,1.0,0.5,882.0,400.0,,7000.0,,46.0,671,captivity,large,acceptable,,,,,,"434,436,455,467,610,671,679,680,681",Ateles fusciceps,True,552.0,2.0,2.4164383561643836,2.1983804748788978,879.3521899515591
2311,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,geoffroyi,Central American spider monkey,1825.0,1826.0,232.0,821.0,1.0,0.3,970.0,426.0,2000.0,7267.5,,47.1,671,captivity,large,acceptable,,,,,,"434,436,455,467,610,671,679,681,1136",Ateles geoffroyi,True,565.2,3.3333333333333335,2.6575342465753424,2.9763144135968695,1267.9099401922665
2312,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,marginatus,White-whiskered spider monkey,,,,,,,,,,6000.0,,44.0,671,captivity,tiny,acceptable,,,,,,"671,730,1125",Ateles marginatus,True,528.0,,,,
2313,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,paniscus,Black spider monkey,1516.0,1280.0,229.0,795.0,1.0,0.5,1072.0,452.5,3790.0,7887.5,,46.0,671,captivity,medium,acceptable,,,,,,"108,181,434,436,455,467,542,610,671,679,681",Ateles paniscus,True,552.0,2.0,2.936986301369863,2.423627983569204,1096.691662565065
2314,Animalia,Chordata,Mammalia,Primates,Atelidae,Brachyteles,arachnoides,Woolly spider monkey or muriqui,2738.0,,232.0,662.0,1.0,0.3,730.0,,,11170.0,,40.0,1091,wild,medium,acceptable,,,,,,"434,455,467,671,679,681,1091,1125",Brachyteles arachnoides,True,480.0,3.3333333333333335,2.0,2.581988897471611,
2315,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,lagothricha,Humboldt's woolly monkey,2555.0,1520.0,223.0,352.0,1.0,0.5,639.0,300.0,,7650.0,,32.0,671,captivity,medium,acceptable,,,,,,"434,455,467,610,671,679,681,978",Lagothrix lagothricha,True,384.0,2.0,1.7506849315068491,1.8711947688612478,561.3584306583743
2316,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callimico,goeldii,Goeldi's monkey,365.0,395.0,153.0,77.0,1.0,1.2,179.0,48.15,215.0,555.0,0.0097,22.2,671,captivity,large,high,,,,,309.15,"434,455,467,610,671,679,680,681,731,879,1032,1142",Callimico goeldii,True,266.4,0.8333333333333334,0.49041095890410963,0.6392775602872027,30.781214527828812
2317,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,geoffroyi,Geoffroy's marmoset,,,,,,,,,,342.0,,17.6,671,captivity,large,acceptable,,,,,,"671,730,1142",Callithrix geoffroyi,True,211.20000000000002,,,,
2318,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,jacchus,White-tufted-ear marmoset,477.0,382.0,144.0,62.0,2.0,2.0,169.0,26.5,86.67,255.2,0.0172,22.8,671,captivity,large,high,,,0.848,190.0,309.15,"36,186,187,188,189,190,191,406,420,434,436,455,463,467,610,671,679,680,681,731,860,865,935,1103,1219,1236,1244",Callithrix jacchus,True,273.6,1.0,0.9260273972602739,0.9623031732568869,25.501034091307503
2319,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,kuhlii,Weid's black-tufted-ear marmoset,,,,,,,,,,342.0,,20.0,671,captivity,medium,acceptable,,,,,,"671,730",Callithrix kuhlii,True,240.0,,,,
2320,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,penicillata,Black-pencilled marmoset,,,,,2.0,,,,,307.0,,15.4,671,captivity,medium,acceptable,,,,,,"671,681",Callithrix penicillata,True,184.8,,,,
2321,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Cebuella,pygmaea,Pygmy marmoset,684.0,638.0,125.0,91.0,2.0,,171.0,16.0,70.0,124.0,,18.6,671,captivity,large,high,,,0.599,110.7,308.35,"36,434,455,463,467,610,671,679,680,681,1032,1142",Cebuella pygmaea,True,223.20000000000002,,0.936986301369863,0.936986301369863,14.991780821917809
2322,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,fuscicollis,Saddlebacked tamarin,546.0,730.0,147.0,91.0,1.8,1.0,202.0,39.9,,456.5,,24.9,671,captivity,medium,acceptable,,,,,,"322,434,455,467,542,610,671,679,681",Leontocebus fuscicollis,True,298.79999999999995,1.8,0.9961643835616438,1.3390653047596144,53.42870565990861
2323,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontocebus,nigricollis,Black-mantled tamarin,850.0,,140.0,82.0,1.8,2.9,251.0,43.5,175.0,519.2,0.0079,20.2,671,captivity,tiny,acceptable,,,,,,"434,455,467,610,671,679,681,731",Leontocebus nigricollis,True,242.39999999999998,0.6206896551724138,1.2378082191780821,0.8765242476573157,38.128804773093236
2324,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus,chrysomelas,Golden-headed lion tamarin,,,,,2.0,,,,,535.0,,21.3,671,captivity,large,acceptable,,,,,,"511,671,978,1142",Leontopithecus chrysomelas,True,255.60000000000002,,,,
2326,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus,rosalia,Golden lion tamarin,547.0,730.0,128.0,131.0,2.0,1.8,189.0,55.3,165.0,654.5,0.0077,31.6,671,captivity,large,high,,,,,,"434,448,455,467,610,671,679,680,681,731,1142",Leontopithecus rosalia,True,379.20000000000005,1.1111111111111112,1.0356164383561643,1.0726998329014736,59.32030075945149
2327,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Mico,argentatus,Silvery marmoset,304.0,334.0,144.0,120.0,2.0,3.2,213.0,35.1,,343.2,0.0059,16.5,671,captivity,medium,acceptable,,,,,,"434,436,455,467,574,671,731",Mico argentatus,True,198.0,0.625,1.1671232876712327,0.8540796536591423,29.978195843435895
2328,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Mico,humeralifer,Tassel-eared marmoset,304.0,334.0,144.0,,2.0,,,34.5,,355.8,,15.0,671,captivity,small,acceptable,,,,,,"434,436,467,671",Mico humeralifer,True,180.0,,,,
2329,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,bicolor,Brazilian bare-faced tamarin,,,160.0,,1.63,,,,,495.8,,19.0,671,captivity,medium,acceptable,,,,,,"434,455,467,671",Saguinus bicolor,True,228.0,,,,
2330,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,geoffroyi,Geoffroy's tamarin,548.0,,142.0,56.0,2.0,,241.0,46.03,,499.3,,20.5,671,captivity,medium,acceptable,,,1.305,225.0,,"36,434,455,542,610,671,679,681,978",Saguinus geoffroyi,True,246.0,,1.3205479452054796,1.3205479452054796,60.78482191780822
2331,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,imperator,Emperor tamarin,546.0,730.0,145.0,,2.0,,,47.0,,518.5,,23.7,671,captivity,large,high,,,,,,"321,434,467,671",Saguinus imperator,True,284.4,,,,
2332,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,labiatus,Red-chested mustached tamarin,,,147.0,227.0,1.9,1.2,299.0,42.33,,501.3,,20.5,671,captivity,medium,acceptable,,,,,,"455,542,610,671,681,978",Saguinus labiatus,True,246.0,1.5833333333333333,1.5564383561643833,1.5698282487564068,66.4508297698587
2333,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Silvery-brown bare-face tamarin,,,142.0,,2.0,,,44.0,,490.0,,15.2,671,captivity,small,acceptable,,,,,,"671,681,978",Saguinus leucopus,True,182.39999999999998,,,,
2334,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,midas,Midas tamarin,608.0,,127.0,71.0,2.0,1.4,207.0,40.0,,553.8,,21.0,671,captivity,large,high,,,,,,"434,455,467,542,610,671,679,680,681,978",Saguinus midas,True,252.0,1.4285714285714286,1.1342465753424658,1.272930575675373,50.91722302701492
2335,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,mystax,Black-chested mustached tamarin,486.0,540.0,145.0,171.0,2.0,,168.0,46.9,,543.5,,20.0,671,captivity,small,acceptable,,,,,,"59,434,455,467,610,671,681",Saguinus mystax,True,240.0,,0.9205479452054796,0.9205479452054796,43.17369863013699
2336,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,oedipus,Cotton-top tamarin,548.0,550.0,178.0,52.0,1.9,1.0,244.0,39.36,105.0,445.5,0.0102,26.2,671,captivity,large,high,,,,,,"321,322,434,455,463,467,610,671,679,680,681,731,824",Saguinus oedipus,True,314.4,1.9,1.2701369863013698,1.5534671782733624,61.14446813683954
2338,Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,albifrons,White-fronted capuchin,1310.0,1310.0,158.0,274.0,1.0,0.7,547.0,233.0,,2467.5,,40.4,671,captivity,medium,acceptable,,,,,,"434,436,455,467,542,574,610,671,679,681",Cebus albifrons,True,484.79999999999995,1.4285714285714286,1.4986301369863013,1.4631815320371961,340.9212969646667
2339,Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,capucinus,White-faced capuchin,1505.0,2921.0,162.0,521.0,1.0,0.5,803.0,230.0,1350.0,2655.0,,54.0,671,captivity,medium,acceptable,,,,,,"434,436,455,467,610,671,679,680,681,1091,1125,1143",Cebus capucinus,True,648.0,2.0,2.2,2.0976176963403033,482.45207015826975
2340,Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,olivaceus,Weeping capuchin,2190.0,,162.0,740.0,1.0,0.5,792.0,,,2552.5,,47.0,671,captivity,medium,acceptable,,,,,,"434,436,455,467,671,679,681",Cebus olivaceus,True,564.0,2.0,2.16986301369863,2.083200909033322,
2341,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,boliviensis,Bolivian squirrel monkey,,,158.0,,1.0,,,,,615.0,,30.3,671,captivity,large,acceptable,,,,,,"671,730,978",Saimiri boliviensis,True,363.6,,,,
2343,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,sciureus,South American squirrel monkey,1003.0,1826.0,161.0,177.0,1.0,1.0,365.0,107.0,403.0,925.0,0.0125,30.2,671,captivity,large,high,,,4.429,836.7,311.15,"36,59,75,108,192,193,388,389,390,420,434,436,455,463,467,671,731,826,1136,1236",Saimiri sciureus,True,362.4,1.0,1.0,1.0,107.0
2344,Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,apella,Brown capuchin,1703.0,,158.0,307.0,1.5,0.6,671.0,239.7,1000.0,2642.5,,46.0,671,captivity,large,high,,,,,,"383,434,436,455,467,610,671,679,680,681",Sapajus apella,True,552.0,2.5,2.7575342465753425,2.6256114747689456,629.3590705021162
2345,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Allenopithecus,nigroviridis,Allen's swamp monkey,,,,108.0,1.0,,,221.0,,4702.5,,27.0,671,captivity,medium,acceptable,,,,,,"434,455,467,542,671,681",Allenopithecus nigroviridis,True,324.0,,,,
2346,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Allochrocebus,lhoesti,L'hoest's monkey,,,,,1.0,0.8,485.0,,,4700.0,,24.1,671,captivity,medium,acceptable,,,,,,"455,467,671,679",Allochrocebus lhoesti,True,289.20000000000005,1.25,1.3287671232876712,1.2887819459123366,
2347,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Allochrocebus,preussi,Preuss's monkey,,,,,1.0,,,,,5250.0,,26.0,671,captivity,small,acceptable,,,,,,"671,730,978",Allochrocebus preussi,True,312.0,,,,
2349,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,agilis,Agile mangabey,,,,,,,,,,8000.0,,31.0,671,captivity,tiny,acceptable,,,,,,"671,730",Cercocebus agilis,True,372.0,,,,
2351,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,torquatus,Red-capped mangabey,973.0,,167.0,,1.0,0.9,457.0,,,9492.5,,46.0,671,captivity,medium,acceptable,,,,,,"216,434,455,467,542,671",Cercocebus torquatus,True,552.0,1.1111111111111112,1.2520547945205478,1.179479543659711,
2352,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,ascanius,Black-cheeked white-nosed monkey,1642.0,,147.0,182.0,1.0,0.7,540.0,371.0,,3705.0,,31.2,671,captivity,medium,acceptable,,,,,,"434,455,467,671,679,681",Cercopithecus ascanius,True,374.4,1.4285714285714286,1.4794520547945205,1.4537891647074357,539.3557801064586
2353,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,campbelli,Campbell's monkey,1095.0,,180.0,365.0,1.0,,,,,3600.0,,30.0,671,captivity,small,acceptable,,,,,,"434,467,610,671,679",Cercopithecus campbelli,True,360.0,,,,
2354,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,cephus,Moustached monkey,1460.0,,172.0,365.0,1.0,0.4,821.0,340.0,,3585.0,,36.0,671,captivity,small,acceptable,,,,,,"455,467,610,671,679,681",Cercopithecus cephus,True,432.0,2.5,2.2493150684931504,2.371347227048978,806.2580571966525
2355,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,diana,Diana monkey,1962.0,,,365.0,1.0,1.0,365.0,475.0,,4550.0,,35.1,671,captivity,medium,acceptable,,,,,,"467,574,671,679,681",Cercopithecus diana,True,421.20000000000005,1.0,1.0,1.0,475.0
2356,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,erythrogaster,Red-bellied monkey,,,,,1.0,,,,,3250.0,,24.0,671,captivity,tiny,acceptable,,,,,,"467,671,978",Cercopithecus erythrogaster,True,288.0,,,,
2357,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,hamlyni,Owl-faced monkey,,,,,,,,,,4425.0,,28.6,671,captivity,small,acceptable,,,,,,"467,671",Cercopithecus hamlyni,True,343.20000000000005,,,,
