,Order,Family,Genus,Species,PlacentalMammal,AdultBodyMass (g),NeonateBodyMass (g),LitterSize (number),GestationLen (d),InterbirthInterval (d),LittersPerYear (number),WeaningAge (d),WeaningBodyMass (g),FemaleSexualMaturity (d),MaleSexualMaturity (d),PantheriaSexualMaturity (d),AgeAtFirstBirth (d),MaxLongevity (m),BasalMetabolicRate (W),BasalMetabolicRate (mLO2hr),BasalMetabolicRate (g),RefsAnAge,RefsPanTHERIA,BinomialName,YoungPerYear_Litters (number),YoungPerYear_Interval (number),YoungPerYear_Estimated (number),YoungMassPerYear_Estimated (g),Order_savage04,Family_savage04,mass_g,BMR_W,BMR_MJ_per_day,species_average_mass_g,species_average_BMR_W,species_average_BMR_MJ_per_day,ref
1558,Carnivora,Mustelidae,Eira,barbara,True,2949.999999999999,83.00000000000003,2.0,65.99999999999997,,,74.99999999999997,1708.0000000000007,699.9999999999998,183.00000000000009,766.1499999999999,,267.6000000000001,6.811,1711.7999999999993,4135.000000000004,"36,420,434,455,610,671,731",367;543;730;890;1113;1297;1573;2151;2431;2655,Eira barbara,,,,,Carnivora,Mustelidae,2950.0,6.811,0.5884704000000001,2 950.0,6.811,0.5884704000000001,White & Seymour (2003)
1559,Artiodactyla,Cervidae,Elaphodus,cephalophus,True,,,1.0,180.0,,,,,638.9999999999999,730.0,631.3700000000001,,272.3999999999999,,,,"448,455,671",653;1297;2655;3010,Elaphodus cephalophus,,,,,,,,,,,,,
1560,Artiodactyla,Cervidae,Elaphurus,davidianus,True,,10999.999999999998,1.0,288.00000000000006,360.00000000000006,1.0,167.00000000000006,,820.9999999999997,1186.0000000000005,,,329.99999999999994,,,,"434,455,542,547,610,671,677",511;543;653;899;1297;2525;2655;2986;3010,Elaphurus davidianus,1.0,0.9863013698630138,0.9931270663228415,10924.397729551256,,,,,,,,,
1561,Rodentia,Heptaxodontidae,Elasmodontomys,obliquus,True,13699.999999999996,,,,,,,,,,,,,,,,,2655,Elasmodontomys obliquus,,,,,,,,,,,,,
1562,Macroscelidea,Macroscelididae,Elephantulus,brachyrhynchus,True,45.11000000000001,,1.54,,74.99999999999997,,,,,,,,,,43.57000000000001,45.300000000000004,,1297;1585;1772;1798;1822;2113;2115;2259;2375;2391;2396;2629;2655;3075,Elephantulus brachyrhynchus,,0.3164383561643834,0.3164383561643834,,Macroscelidae,Macroscelididae,45.3,0.244,0.0210816,45.3,0.244,0.0210816,White & Seymour (2003)
1563,Macroscelidea,Macroscelididae,Elephantulus,edwardii,True,49.68999999999999,11.9,1.8,,,,27.28,,,,,,,,54.39000000000001,49.9,,730;775;1297;1822;1947;2115;2259;2396;2442;2629;2655;3075,Elephantulus edwardii,,,,,Macroscelidae,Macroscelididae,49.8,0.303,0.0261792,49.9,0.303,0.0261792,Lovegrove (2000)
1564,Macroscelidea,Macroscelididae,Elephantulus,edwardii,True,49.68999999999999,11.9,1.8,,,,27.28,,,,,,,,54.39000000000001,49.9,,730;775;1297;1822;1947;2115;2259;2396;2442;2629;2655;3075,Elephantulus edwardii,,,,,Macroscelidae,Macroscelididae,50.0,0.304,0.0262656,,,0.0,White & Seymour (2003)
1565,Macroscelidea,Macroscelididae,Elephantulus,fuscipes,True,57.00000000000001,,0.96,,,,,,,,,,,,,,,1297;2655,Elephantulus fuscipes,,,,,,,,,,,,,
1566,Macroscelidea,Macroscelididae,Elephantulus,fuscus,True,,,1.39,,,,,,,,,,,,,,,1297;2629,Elephantulus fuscus,,,,,,,,,,,,,
1567,Macroscelidea,Macroscelididae,Elephantulus,intufi,True,46.49999999999999,10.000000000000002,1.6,52.00000000000001,66.99999999999997,,37.99999999999999,,334.99999999999994,183.00000000000009,251.19000000000008,,111.59999999999997,0.29,52.07999999999999,46.49999999999999,"36,420,434,455,610,671",543;775;1297;1585;1822;1902;2113;2115;2151;2259;2391;2396;2629;2655;3075,Elephantulus intufi,,0.29369863013698616,0.2936986301369862,2.9369863013698625,Macroscelidae,Macroscelididae,46.49,0.29,0.025056,46.5,0.29,0.025056,White & Seymour (2003)
1568,Macroscelidea,Macroscelididae,Elephantulus,myurus,True,59.51000000000001,8.100000000000001,1.84,50.65999999999999,48.99999999999999,3.0000000000000004,22.819999999999997,,,,39.82000000000001,,13.2,,78.24000000000002,65.2,,543;625;1297;1585;1822;1849;2113;2115;2151;2259;2396;2629;2655;3075;3076,Elephantulus myurus,0.6133333333333333,0.24701369863013697,0.3892322380787816,3.1527811284381313,Macroscelidae,Macroscelididae,61.0,0.358,0.030931199999999996,63,0.387,0.0334368,Lovegrove (2003)
1569,Macroscelidea,Macroscelididae,Elephantulus,myurus,True,59.51000000000001,8.100000000000001,1.84,50.65999999999999,48.99999999999999,3.0000000000000004,22.819999999999997,,,,39.82000000000001,,13.2,,78.24000000000002,65.2,,543;625;1297;1585;1822;1849;2113;2115;2151;2259;2396;2629;2655;3075;3076,Elephantulus myurus,0.6133333333333333,0.24701369863013697,0.3892322380787816,3.1527811284381313,Macroscelidae,Macroscelididae,62.97,0.37,0.031968,,,0.0,White & Seymour (2003)
1570,Macroscelidea,Macroscelididae,Elephantulus,myurus,True,59.51000000000001,8.100000000000001,1.84,50.65999999999999,48.99999999999999,3.0000000000000004,22.819999999999997,,,,39.82000000000001,,13.2,,78.24000000000002,65.2,,543;625;1297;1585;1822;1849;2113;2115;2151;2259;2396;2629;2655;3075;3076,Elephantulus myurus,0.6133333333333333,0.24701369863013697,0.3892322380787816,3.1527811284381313,Macroscelidae,Macroscelididae,65.2,0.436,0.0376704,,,0.0,Lovegrove (2000)
1571,Macroscelidea,Macroscelididae,Elephantulus,revoili,True,32.49000000000001,,,,,,,,,,,,,,,,,2655,Elephantulus revoili,,,,,,,,,,,,,
1572,Macroscelidea,Macroscelididae,Elephantulus,rozeti,True,48.99999999999999,,2.5,76.0,,2.0,,,,,,,86.40000000000002,0.288,,,"36,420,434,542,610,671",543;1297;2113;2115;2391;2578;2655,Elephantulus rozeti,1.25,,1.25,,Macroscelidae,Macroscelididae,45.31,0.267,0.023068800000000004,49,0.288,0.024883199999999998,White & Seymour (2003)
1573,Macroscelidea,Macroscelididae,Elephantulus,rozeti,True,48.99999999999999,,2.5,76.0,,2.0,,,,,,,86.40000000000002,0.288,,,"36,420,434,542,610,671",543;1297;2113;2115;2391;2578;2655,Elephantulus rozeti,1.25,,1.25,,Macroscelidae,Macroscelididae,53.0,0.312,0.0269568,,,0.0,Lovegrove (2003)
1574,Macroscelidea,Macroscelididae,Elephantulus,rufescens,True,53.00000000000001,10.6,1.0,61.00000000000001,83.99999999999999,5.2,23.0,29.000000000000004,49.99999999999999,49.99999999999999,61.870000000000026,144.0,94.80000000000003,0.317,56.86000000000001,53.00000000000001,"36,420,434,455,542,610,671,731,1136",477;543;775;966;1297;1573;1585;1657;1822;1834;1901;1947;2113;2114;2115;2151;2390;2391;2392;2655;2842,Elephantulus rufescens,0.1923076923076923,0.23013698630136983,0.21037374539201276,2.229961701155335,Macroscelidae,Macroscelididae,53.0,0.317,0.027388799999999998,53,0.317,0.027388799999999998,White & Seymour (2003)
1575,Macroscelidea,Macroscelididae,Elephantulus,rupestris,True,65.55999999999999,,1.84,56.00000000000002,,,,,,,,,,,,,,1297;1902;2391;2396;2629;2655;3075,Elephantulus rupestris,,,,,,,,,,,,,
1576,Proboscidea,Elephantidae,Elephas,maximus,True,3671999.999999997,107000.00000000003,1.0,644.0000000000002,1141.0000000000002,0.2,548.0000000000002,,3286.9999999999977,3286.9999999999977,4014.429999999996,4745.000000000002,786.0,2336.5,,,"2,36,434,436,455,536,568,610,671,680,1006,1097,1136,1143,1192,1193,1194,1222,1238",511;543;679;730;899;1297;1573;1577;1594;1878;2017;2195;2610;2655;2759;2986,Elephas maximus,5.0,3.1260273972602746,3.9534968048932804,423024.1581235811,Proboscidea,Elphantidae,3672000.0,2336.5,201.8736,3 672 000.0,2336.5,201.8736,Heusner (1991)
1577,Rodentia,Cricetidae,Eligmodontia,moreni,True,17.999999999999996,,,,,,,,,,,,,,,,,2655,Eligmodontia moreni,,,,,,,,,,,,,
1578,Rodentia,Cricetidae,Eligmodontia,morgani,True,16.5,,,,,,,,,,,,,,,,,2655,Eligmodontia morgani,,,,,,,,,,,,,
1579,Rodentia,Cricetidae,Eligmodontia,puerulus,True,28.48999999999999,,,,,,,,,,,,,,,,,2655,Eligmodontia puerulus,,,,,,,,,,,,,
1580,Rodentia,Cricetidae,Eligmodontia,typus,True,17.370000000000005,1.72,6.24,18.38,,,,,,,55.550000000000004,,9.600000000000001,,29.99,17.500000000000004,,543;890;1297;1822;1875;2655,Eligmodontia typus,,,,,Rodentia,Muridae,17.5,0.167,0.0144288,17.5,0.167,0.0144288,White & Seymour (2003)
1581,Rodentia,Gliridae,Eliomys,melanurus,True,,,4.999999999999999,24.999999999999996,,,,,,,,,74.40000000000003,,,,"671,730,978",899;2655,Eliomys melanurus,,,,,,,,,,,,,
1582,Rodentia,Gliridae,Eliomys,munbyanus,True,,,,,,,,,,,,,,,,,,,Eliomys munbyanus,,,,,,,,,,,,,
1583,Rodentia,Gliridae,Eliomys,quercinus,True,,,4.999999999999999,23.0,,1.2,30.000000000000004,,365.0,365.0,566.3599999999998,,65.99999999999997,,,,"434,455,542,570,610,671,731",295;543;1015;1297;2057;2151;2655,Eliomys quercinus,4.166666666666666,,4.166666666666666,,,,,,,,,,
1584,Rodentia,Nesomyidae,Eliurus,antsingy,True,,,,,,,,,,,,,,,,,,,Eliurus antsingy,,,,,,,,,,,,,
1585,Rodentia,Nesomyidae,Eliurus,ellermani,True,100.00000000000004,,,,,,,,,,,,,,,,,2655,Eliurus ellermani,,,,,,,,,,,,,
1586,Rodentia,Nesomyidae,Eliurus,grandidieri,True,,,,,,,,,,,,,,,,,,,Eliurus grandidieri,,,,,,,,,,,,,
1587,Rodentia,Nesomyidae,Eliurus,majori,True,100.00000000000004,,,,,,,,,,,,,,,,,2655,Eliurus majori,,,,,,,,,,,,,
1588,Rodentia,Nesomyidae,Eliurus,minor,True,57.53,,,,,,,,,,,,,,,,,899;2152;2333;2655;2723,Eliurus minor,,,,,,,,,,,,,
1589,Rodentia,Nesomyidae,Eliurus,myoxinus,True,69.75999999999999,,,23.99,,,,,,,,,,,,,,1045;2152;2333;2655,Eliurus myoxinus,,,,,,,,,,,,,
1590,Rodentia,Nesomyidae,Eliurus,penicillatus,True,100.00000000000004,,,,,,,,,,,,,,,,,2655,Eliurus penicillatus,,,,,,,,,,,,,
1591,Rodentia,Nesomyidae,Eliurus,petteri,True,74.99999999999997,,,,,,,,,,,,,,,,,2655,Eliurus petteri,,,,,,,,,,,,,
1592,Rodentia,Nesomyidae,Eliurus,tanala,True,89.99000000000004,,,,,,,,,,,,,,,,,2655,Eliurus tanala,,,,,,,,,,,,,
1593,Rodentia,Nesomyidae,Eliurus,webbi,True,61.13000000000002,,,,,,,,,,,,,,,,,1048;1133;2655;2723,Eliurus webbi,,,,,,,,,,,,,
1594,Rodentia,Cricetidae,Ellobius,alaicus,True,,,,,,,,,,,,,,,,,,,Ellobius alaicus,,,,,,,,,,,,,
1595,Rodentia,Cricetidae,Ellobius,fuscocapillus,True,79.99999999999997,,3.46,,,,,,,,,,,,,,,679;1297;2655,Ellobius fuscocapillus,,,,,,,,,,,,,
1596,Rodentia,Cricetidae,Ellobius,lutescens,True,,,4.660000000000001,,,,,,,,,,,,,,,1297,Ellobius lutescens,,,,,,,,,,,,,
1597,Rodentia,Cricetidae,Ellobius,talpinus,True,,,3.7000000000000006,26.000000000000004,34.99999999999999,4.0,,,,,91.53000000000002,152.08000000000004,59.999999999999986,,,,"978,1155",1297;2073;2655,Ellobius talpinus,0.9250000000000002,0.3547945205479452,0.5728742719889325,,,,,,,,,,
1598,Rodentia,Cricetidae,Ellobius,tancrei,True,,,,,,,,,,,,,,,,,,,Ellobius tancrei,,,,,,,,,,,,,
1599,Chiroptera,Emballonuridae,Emballonura,alecto,True,5.25,,,,,,,,,,,,,,,,,889;1439;1658;2151;2655,Emballonura alecto,,,,,,,,,,,,,
1600,Chiroptera,Emballonuridae,Emballonura,atrata,True,4.550000000000001,,,,,,,,,,,,,,,,,889;1048;1658;2151,Emballonura atrata,,,,,,,,,,,,,
1601,Chiroptera,Emballonuridae,Emballonura,beccarii,True,4.31,,,,,,,,,,,,,,,,,889;1658;2151;2622;2655,Emballonura beccarii,,,,,,,,,,,,,
1602,Chiroptera,Emballonuridae,Emballonura,dianae,True,,,,,,,,,,,,,,,,,,889;1658;2151,Emballonura dianae,,,,,,,,,,,,,
1603,Chiroptera,Emballonuridae,Emballonura,furax,True,,,,,,,,,,,,,,,,,,889;1658;2151,Emballonura furax,,,,,,,,,,,,,
1604,Chiroptera,Emballonuridae,Emballonura,monticola,True,5.35,,1.0,,,,,,,,,,,,,,,196;889;1297;1658;2143;2151;2655;2719,Emballonura monticola,,,,,,,,,,,,,
1605,Chiroptera,Emballonuridae,Emballonura,raffrayana,True,5.61,,,,,,,,,,,,,,,,,196;889;1658;2151;2622;2655,Emballonura raffrayana,,,,,,,,,,,,,
1606,Chiroptera,Emballonuridae,Emballonura,semicaudata,True,6.29,,,,,,,,,,,,,,,,,196;889;892;1658;2143;2151;2655,Emballonura semicaudata,,,,,,,,,,,,,
1607,Chiroptera,Emballonuridae,Emballonura,serii,True,,,,,,,,,,,,,,,,,,,Emballonura serii,,,,,,,,,,,,,
1608,Chiroptera,Phyllostomidae,Enchisthenes,hartii,True,16.99,,0.99,,,,,,,,,,,,,,,196;889;1297;1316;1658;2151;2622;2655;2719,Enchisthenes hartii,,,,,,,,,,,,,
1609,Carnivora,Mustelidae,Enhydra,lutris,True,26832.79999999998,1868.0000000000007,1.0,139.99999999999994,548.0000000000002,0.8,175.00000000000009,13424.999999999995,974.0,1368.9999999999998,1022.3300000000004,,323.9999999999999,98.47899999999998,12060.000000000007,18000.000000000007,"36,434,441,443,455,538,542,610,671,680,1007,1143",367;543;1113;1297;1573;1822;2655;2986,Enhydra lutris,1.25,1.5013698630136993,1.3699315051370724,2559.032051596052,Carnivora,Mustelidae,18000.0,67.278,5.8128192,26 832.8,98.479,8.5085856,Lovegrove (2000)
1610,Carnivora,Mustelidae,Enhydra,lutris,True,26832.79999999998,1868.0000000000007,1.0,139.99999999999994,548.0000000000002,0.8,175.00000000000009,13424.999999999995,974.0,1368.9999999999998,1022.3300000000004,,323.9999999999999,98.47899999999998,12060.000000000007,18000.000000000007,"36,434,441,443,455,538,542,610,671,680,1007,1143",367;543;1113;1297;1573;1822;2655;2986,Enhydra lutris,1.25,1.5013698630136993,1.3699315051370724,2559.032051596052,Carnivora,Mustelidae,40000.0,144.15,12.45456,,,0.0,Heusner (1991)
1611,Rodentia,Sciuridae,Eoglaucomys,fimbriatus,True,509.9999999999999,,3.74,,,2.0,75.47,,,,,,,,,,,1297;2655;3122,Eoglaucomys fimbriatus,1.87,,1.87,,,,,,,,,,
1612,Rodentia,Cricetidae,Eolagurus,luteus,True,26.000000000000004,,7.499999999999999,,,3.5,,,,,24.91,,,,,,,1297;2655,Eolagurus luteus,2.142857142857143,,2.142857142857143,,,,,,,,,,
1613,Rodentia,Cricetidae,Eolagurus,przewalskii,True,,,,,,,,,,,,,,,,,,,Eolagurus przewalskii,,,,,,,,,,,,,
1614,Chiroptera,Pteropodidae,Eonycteris,major,True,70.70000000000002,12.990000000000002,1.0,,,,,,,,,,,,,,,81;679;1658;1705;2151;2655,Eonycteris major,,,,,,,,,,,,,
1615,Chiroptera,Pteropodidae,Eonycteris,robusta,True,78.36,,,,,,,,,,,,,,,,,1439,Eonycteris robusta,,,,,,,,,,,,,
1616,Chiroptera,Pteropodidae,Eonycteris,spelaea,True,58.7,14.600000000000001,1.0,152.18,,2.0,59.950000000000024,,,,357.4099999999999,,59.999999999999986,,47.980000000000004,51.60000000000001,,196;224;355;356;360;361;679;978;1271;1297;1309;1386;1388;1439;1621;1658;1822;1948;2017;2143;2151;2295;2501;2627;2655;2719;3023,Eonycteris spelaea,0.5,,0.5,7.300000000000001,Chiroptera,Pteropodidae,51.6,0.268,0.0231552,51.6,0.268,0.0231552,Lovegrove (2000)
1617,Rodentia,Spalacidae,Eospalax,fontanierii,True,256.75999999999993,9.02,,,,,,,,,,,,,,,,2756;3130,Eospalax fontanierii,,,,,,,,,,,,,
1618,Rodentia,Spalacidae,Eospalax,rothschildi,True,,,,,,,,,,,,,,,,,,,Eospalax rothschildi,,,,,,,,,,,,,
1619,Rodentia,Spalacidae,Eospalax,smithii,True,,,,,,,,,,,,,,,,,,,Eospalax smithii,,,,,,,,,,,,,
1620,Rodentia,Cricetidae,Eothenomys,cachinus,True,,,,,,,,,,,,,,,,,,,Eothenomys cachinus,,,,,,,,,,,,,
1621,Rodentia,Cricetidae,Eothenomys,chinensis,True,,,,,,,,,,,,,,,,,,,Eothenomys chinensis,,,,,,,,,,,,,
1622,Rodentia,Cricetidae,Eothenomys,custos,True,,,,,,,,,,,,,,,,,,,Eothenomys custos,,,,,,,,,,,,,
1623,Rodentia,Cricetidae,Eothenomys,melanogaster,True,19.589999999999996,,1.8,,,,,,,,,,,,,,,1297;3121,Eothenomys melanogaster,,,,,,,,,,,,,
1624,Rodentia,Cricetidae,Eothenomys,miletus,True,,,,,,,,,,,,,,,,,,,Eothenomys miletus,,,,,,,,,,,,,
1625,Rodentia,Cricetidae,Eothenomys,olitor,True,,,,,,,,,,,,,,,,,,,Eothenomys olitor,,,,,,,,,,,,,
1626,Rodentia,Cricetidae,Eothenomys,proditor,True,,,,,,,,,,,,,,,,,,,Eothenomys proditor,,,,,,,,,,,,,
1627,Rodentia,Cricetidae,Eothenomys,wardi,True,,,,,,,,,,,,,,,,,,,Eothenomys wardi,,,,,,,,,,,,,
1628,Rodentia,Dipodidae,Eozapus,setchuanus,True,,,,,,,,,,,,,,,,,,,Eozapus setchuanus,,,,,,,,,,,,,
1629,Soricomorpha,Soricidae,Episoriculus,caudatus,True,,,4.77,,,,,,,,,,,,,,,1297;1445;2741,Episoriculus caudatus,,,,,,,,,,,,,
1630,Soricomorpha,Soricidae,Episoriculus,fumidus,True,6.950000000000001,,3.4200000000000004,,,,,,,,,,,,,,,3121,Episoriculus fumidus,,,,,,,,,,,,,
1631,Soricomorpha,Soricidae,Episoriculus,leucops,True,,,,,,,,,,,,,,,,,,2741,Episoriculus leucops,,,,,,,,,,,,,
1632,Soricomorpha,Soricidae,Episoriculus,macrurus,True,,,,,,,,,,,,,,,,,,,Episoriculus macrurus,,,,,,,,,,,,,
1633,Rodentia,Sciuridae,Epixerus,ebii,True,520.9599999999999,,2.0,,,,,,,,,,,,241.50000000000009,460.0000000000001,,511;900;901;904;1297;1822;2495;2655,Epixerus ebii,,,,,,,,,,,,,
1635,Chiroptera,Pteropodidae,Epomophorus,angolensis,True,,,1.0,,,,,,,,,,,,,,,269;1297;1658;2151,Epomophorus angolensis,,,,,,,,,,,,,
1636,Chiroptera,Pteropodidae,Epomophorus,crypturus,True,95.04000000000002,,0.99,91.24000000000002,,1.5,60.82999999999999,,,,,,,,,,,1257;1297;1658;2017,Epomophorus crypturus,0.66,,0.66,,,,,,,,,,
1637,Chiroptera,Pteropodidae,Epomophorus,gambianus,True,,10.000000000000002,1.0,149.99999999999997,,1.5,,,,,,,93.60000000000002,,,,"434,455,671,978",22;82;196;263;415;1297;1309;1658;1784;2017;2143;2151;2622;2655;2719;2857,Epomophorus gambianus,0.6666666666666666,,0.6666666666666666,6.666666666666668,,,,,,,,,
1638,Chiroptera,Pteropodidae,Epomophorus,grandis,True,49.42,,,,,,,,,,,,,,,,,266;1015;1658;2151;2655,Epomophorus grandis,,,,,,,,,,,,,
1639,Chiroptera,Pteropodidae,Epomophorus,labiatus,True,69.64999999999998,11.000000000000002,0.99,156.43000000000006,,2.0,,,,,,,,,,,,196;266;360;1297;1386;1562;1658;1938;2017;2143;2151;2174;2622;2655;2719;3023,Epomophorus labiatus,0.495,,0.495,5.445000000000001,,,,,,,,,
1640,Chiroptera,Pteropodidae,Epomophorus,minimus,True,,,,,,,,,,,,,,,,,,2151,Epomophorus minimus,,,,,,,,,,,,,
1641,Chiroptera,Pteropodidae,Epomophorus,minor,True,44.76,,,,,,,,,,,,,,,,,1257;1658;1938;2143,Epomophorus minor,,,,,,,,,,,,,
1642,Chiroptera,Pteropodidae,Epomophorus,wahlbergi,True,,,1.0,164.99999999999994,,2.0,,,,,,,121.19999999999995,,,,"434,455,671,971",8;196;266;283;939;1257;1297;1658;1784;2017;2150;2151;2655;2719;3069,Epomophorus wahlbergi,0.5,,0.5,,,,,,,,,,
1643,Chiroptera,Pteropodidae,Epomops,buettikoferi,True,135.67000000000002,23.230000000000004,0.98,139.92,,2.0,55.64999999999999,47.26,,,275.88999999999993,365.0,,,,,,185;258;260;268;1297;1386;1653;1658;1784;2017;2151;2655;2836;3023;3071,Epomops buettikoferi,0.49,,0.49,11.382700000000002,,,,,,,,,
1644,Chiroptera,Pteropodidae,Epomops,dobsonii,True,122.07999999999998,,,,,,,,,,,,,,,,,264;1658;2151;2622;2655,Epomops dobsonii,,,,,,,,,,,,,
1645,Chiroptera,Pteropodidae,Epomops,franqueti,True,118.99000000000004,19.999999999999996,1.0,161.76999999999998,,2.0,,70.00000000000003,,,,,,,,,,185;196;258;260;266;268;360;428;904;1297;1433;1434;1510;1658;2017;2143;2150;2151;2173;2655,Epomops franqueti,0.5,,0.5,9.999999999999998,,,,,,,,,
1646,Chiroptera,Vespertilionidae,Eptesicus,andinus,True,,,,,,,,,,,,,,,,,,,Eptesicus andinus,,,,,,,,,,,,,
1647,Chiroptera,Vespertilionidae,Eptesicus,bobrinskoi,True,7.540000000000002,,,,,,,,,,,,,,,,,1658;2151;2622;2655,Eptesicus bobrinskoi,,,,,,,,,,,,,
1648,Chiroptera,Vespertilionidae,Eptesicus,bottae,True,15.659999999999997,,,,,,,,,,,,,,,,,1658;2151;2655;2696;3110,Eptesicus bottae,,,,,,,,,,,,,
1649,Chiroptera,Vespertilionidae,Eptesicus,brasiliensis,True,9.2,,1.46,,,,,,,,,,,,,,,196;1297;1658;2151;2622;2655;2719,Eptesicus brasiliensis,,,,,,,,,,,,,
1650,Chiroptera,Vespertilionidae,Eptesicus,chiriquinus,True,,,,,,,,,,,,,,,,,,,Eptesicus chiriquinus,,,,,,,,,,,,,
1651,Chiroptera,Vespertilionidae,Eptesicus,diminutus,True,5.990000000000001,,,,,,,,,,,,,,,,,890;1658;2151;2622;2655,Eptesicus diminutus,,,,,,,,,,,,,
1652,Chiroptera,Vespertilionidae,Eptesicus,dimissus,True,13.030000000000001,,,,,,,,,,,,,,,,,196;1658;2151;2622;2655,Eptesicus dimissus,,,,,,,,,,,,,
1653,Chiroptera,Vespertilionidae,Eptesicus,floweri,True,,,,,,,,,,,,,,,,,,1658;2151,Eptesicus floweri,,,,,,,,,,,,,
1654,Chiroptera,Vespertilionidae,Eptesicus,furinalis,True,7.7,1.34,1.86,92.54000000000002,,2.0,,,,,338.33,,,,,,,196;1297;1325;1388;1658;2019;2100;2151;2655;2719;3023,Eptesicus furinalis,0.93,,0.93,1.2462000000000002,,,,,,,,,
1655,Chiroptera,Vespertilionidae,Eptesicus,fuscus,True,13.300000000000002,3.8999999999999995,2.0,34.99999999999999,365.0,1.0,,17.2,547.0,730.0,395.2900000000001,,228.00000000000006,0.113,30.419999999999995,16.899999999999995,"36,420,424,441,455,715,731,912,971,1136",185;196;459;460;543;544;616;657;746;754;1059;1161;1189;1238;1297;1413;1520;1693;1695;1705;1708;1709;1710;1784;2143;2151;2215;2279;2567;26222655;2719;2879;3047,Eptesicus fuscus,2.0,2.0,2.0,7.799999999999999,Chiroptera,Vespertilionidae,10.4,0.116,0.010022399999999999,13.3,0.113,0.009763200000000001,White & Seymour (2003)
1656,Chiroptera,Vespertilionidae,Eptesicus,fuscus,True,13.300000000000002,3.8999999999999995,2.0,34.99999999999999,365.0,1.0,,17.2,547.0,730.0,395.2900000000001,,228.00000000000006,0.113,30.419999999999995,16.899999999999995,"36,420,424,441,455,715,731,912,971,1136",185;196;459;460;543;544;616;657;746;754;1059;1161;1189;1238;1297;1413;1520;1693;1695;1705;1708;1709;1710;1784;2143;2151;2215;2279;2567;26222655;2719;2879;3047,Eptesicus fuscus,2.0,2.0,2.0,7.799999999999999,Chiroptera,Vespertilionidae,16.9,0.11,0.009504,,,0.0,Heusner (1991)
1657,Chiroptera,Vespertilionidae,Eptesicus,gobiensis,True,,,,,,,,,,,,,,,,,,,Eptesicus gobiensis,,,,,,,,,,,,,
1658,Chiroptera,Vespertilionidae,Eptesicus,guadeloupensis,True,,,,,,,,,,,,,,,,,,1658;2151,Eptesicus guadeloupensis,,,,,,,,,,,,,
1659,Chiroptera,Vespertilionidae,Eptesicus,hottentotus,True,30.330000000000002,,,,,,,,,,,,,,,,,44;1658;2143;2151;2655,Eptesicus hottentotus,,,,,,,,,,,,,
1660,Chiroptera,Vespertilionidae,Eptesicus,innoxius,True,,,,,,,,,,,,,,,,,,1658;2151,Eptesicus innoxius,,,,,,,,,,,,,
1661,Chiroptera,Vespertilionidae,Eptesicus,japonensis,True,,,,,,,,,,,,,,,,,,,Eptesicus japonensis,,,,,,,,,,,,,
1662,Chiroptera,Vespertilionidae,Eptesicus,kobayashii,True,,,,,,,,,,,,,,,,,,1658;2151,Eptesicus kobayashii,,,,,,,,,,,,,
1663,Chiroptera,Vespertilionidae,Eptesicus,matroka,True,6.57,,1.22,,,,,,,,,,,,,,,1048,Eptesicus matroka,,,,,,,,,,,,,
1664,Chiroptera,Vespertilionidae,Eptesicus,nasutus,True,7.91,,,,,,,,,,,,,,,,,1658;2151;2622;2655,Eptesicus nasutus,,,,,,,,,,,,,
1665,Chiroptera,Vespertilionidae,Eptesicus,nilssonii,True,,4.52,1.5,,365.0,1.0,,,,,,,239.99999999999997,,,,"424,434,455,970,971,978",1297;1658;1784;2143;2151;2517;2518;2622;2655,Eptesicus nilssonii,1.5,1.5,1.5,6.779999999999999,,,,,,,,,
1666,Chiroptera,Vespertilionidae,Eptesicus,pachyotis,True,8.100000000000001,,,,,,,,,,,,,,,,,196;1658;2151;2622;2655,Eptesicus pachyotis,,,,,,,,,,,,,
1667,Chiroptera,Vespertilionidae,Eptesicus,platyops,True,,,,,,,,,,,,,,,,,,2151,Eptesicus platyops,,,,,,,,,,,,,
1668,Chiroptera,Vespertilionidae,Eptesicus,serotinus,True,,5.3,1.5,68.00000000000001,,1.0,,,,,,,252.00000000000003,,,,"424,434,455,731,970,971",185;196;543;696;892;1161;1297;1624;1658;1668;1705;2143;2151;2350;2622;2655;2719,Eptesicus serotinus,1.5,,1.5,7.949999999999999,,,,,,,,,
1669,Chiroptera,Vespertilionidae,Eptesicus,tatei,True,,,,,,,,,,,,,,,,,,1658;2151,Eptesicus tatei,,,,,,,,,,,,,
1670,Perissodactyla,Equidae,Equus,asinus,True,177499.99999999997,30000.000000000007,1.0,358.9999999999999,,,,,707.9999999999999,1005.0000000000001,742.4600000000002,866.87,564.0000000000002,164.91999999999996,,,"36,434,455,610,671,730,1108",33;127;511;543;614;1016;1297;1458;1594;2655;3134,Equus asinus,,,,,Perissodactyla,Equidae,177500.0,164.92,14.249087999999999,177 500.0,164.92,14.249087999999999,Heusner (1991)
1671,Perissodactyla,Equidae,Equus,burchellii,True,279160.65000000014,32274.53999999999,1.0,371.20000000000005,385.00000000000017,,294.1100000000001,165361.1399999999,,,709.8199999999999,1277.5,480.0,,,,,127;543;730;854;1199;1297;1573;1763;2338;2620;2629;2655,Equus burchellii,,1.0547945205479456,1.0547945205479456,34043.007945205485,,,,,,,,,
